ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361667
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361668
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361669
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361670
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361672
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361673
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361674
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361675
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361676
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361677
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361678
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361679
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361680
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,SARA MEDICS LTD,11-Feb-25,173.37,EXPENSES - GENERAL,V002361681
ROCHDALE BOROUGH COUNCIL,11-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,HILTON CABINET CO LTD,11-Feb-25,76.85,MATERIAL - GENERAL,V002361685
ROCHDALE BOROUGH COUNCIL,11-Feb-25,PUBLIC HEALTH,THE OYSTER PARTNERSHIP LTD,11-Feb-25,432.35,ACTIVITIES,V002361690
ROCHDALE BOROUGH COUNCIL,11-Feb-25,EARLY HELP AND SCHOOLS,FIVE RIVERS CHILD CARE LTD,11-Feb-25,"6,300.00",OTHER EST - SEN PROVISION,V002361692
ROCHDALE BOROUGH COUNCIL,11-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,11-Feb-25,145.44,PROVISIONS,V002361694
ROCHDALE BOROUGH COUNCIL,12-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,W H FROST BUTCHERS LTD,12-Feb-25,825.20,PROVISIONS,V002361695
ROCHDALE BOROUGH COUNCIL,17-Feb-25,ECONOMY DIRECTORATE,CONSTELLIA  PUBLIC LTD,17-Feb-25,"2,500.00",CONSULTANTS FEES,V002361700
ROCHDALE BOROUGH COUNCIL,04-Feb-25,RESOURCES,BANNER GROUP LIMITED,04-Feb-25,866.00,PRINTING & STATIONERY,V002361702
ROCHDALE BOROUGH COUNCIL,04-Feb-25,EARLY HELP AND SCHOOLS,FORTUNE COLLEGE,04-Feb-25,"19,140.81",OTHER LA`S - SEN PROVISION,V002361704
ROCHDALE BOROUGH COUNCIL,04-Feb-25,PROPERTY AND HIGHWAYS,WATERMAN ASPEN LTD,04-Feb-25,"7,040.00",HIGHWAYS STAFF TIME,V002361706
ROCHDALE BOROUGH COUNCIL,18-Feb-25,EARLY HELP AND SCHOOLS,BELMONT SCHOOL LIMITED,18-Feb-25,"1,658.18",OTHER EST - SEN PROVISION,V002361707
ROCHDALE BOROUGH COUNCIL,17-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,RICHARD WELLOCK AND SONS LTD,17-Feb-25,(29.68),PROVISIONS,V002361709
ROCHDALE BOROUGH COUNCIL,06-Feb-25,CHILDREN’S SOCIAL CARE,OLIVE BRANCH FOSTERING LTD,06-Feb-25,(91.12),FOSTER PARENTS BASIC ALLOWANCE,V002361710
ROCHDALE BOROUGH COUNCIL,10-Feb-25,ADULT CARE LCO FUNCTIONS,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,10-Feb-25,"(2,000.00)",SERVICE LEVEL AGREEMENTS,V002361712
ROCHDALE BOROUGH COUNCIL,10-Feb-25,CHILDREN’S SOCIAL CARE,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,10-Feb-25,"(1,794.58)",FEES / COMMISSION,V002361713
ROCHDALE BOROUGH COUNCIL,12-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,NORTHGATE VEHICLE HIRE LIMITED,12-Feb-25,27.50,TRANSACTIONS-EXPENDITURE,V002361715
ROCHDALE BOROUGH COUNCIL,14-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,NORTHGATE VEHICLE HIRE LIMITED,14-Feb-25,197.24,TRANSACTIONS-EXPENDITURE,V002361717
ROCHDALE BOROUGH COUNCIL,12-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,NORTHGATE VEHICLE HIRE LIMITED,12-Feb-25,762.72,TRANSACTIONS-EXPENDITURE,V002361719
ROCHDALE BOROUGH COUNCIL,11-Feb-25,EARLY HELP AND SCHOOLS,FIVE RIVERS CHILD CARE LTD,11-Feb-25,"12,600.00",OTHER EST - SEN PROVISION,V002361725
ROCHDALE BOROUGH COUNCIL,11-Feb-25,EARLY HELP AND SCHOOLS,FIVE RIVERS CHILD CARE LTD,11-Feb-25,"12,600.00",OTHER EST - SEN PROVISION,V002361726
ROCHDALE BOROUGH COUNCIL,11-Feb-25,EARLY HELP AND SCHOOLS,FIVE RIVERS CHILD CARE LTD,11-Feb-25,"12,600.00",OTHER EST - SEN PROVISION,V002361727
ROCHDALE BOROUGH COUNCIL,11-Feb-25,EARLY HELP AND SCHOOLS,FIVE RIVERS CHILD CARE LTD,11-Feb-25,"12,600.00",OTHER EST - SEN PROVISION,V002361728
ROCHDALE BOROUGH COUNCIL,11-Feb-25,EARLY HELP AND SCHOOLS,FIVE RIVERS CHILD CARE LTD,11-Feb-25,"12,600.00",OTHER EST - SEN PROVISION,V002361729
ROCHDALE BOROUGH COUNCIL,07-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,ASSOCIATION  PUBLIC SERVICE EXCELLENCE,07-Feb-25,735.00,EQUIPMENT - GENERAL,V002361734
ROCHDALE BOROUGH COUNCIL,25-Feb-25,ECONOMY DIRECTORATE,HARROPS HELPING HANDS LIMITED,25-Feb-25,320.00,CLEANING AND DOMESTIC SUPPLIES,V002361738
ROCHDALE BOROUGH COUNCIL,11-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,A AND D DOOR SYSTEMS LTD,11-Feb-25,89.00,REPAIRS & ALTS OF BUILDINGS,V002361739
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ECONOMY DIRECTORATE,A AND D DOOR SYSTEMS LTD,11-Feb-25,595.00,REPAIRS & ALTS OF BUILDINGS,V002361740
ROCHDALE BOROUGH COUNCIL,11-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,FRANCOTYP POSTALIA LTD - POSTAGE,11-Feb-25,400.00,EQUIPMENT - GENERAL,V002361742
ROCHDALE BOROUGH COUNCIL,11-Feb-25,EARLY HELP AND SCHOOLS,FIVE RIVERS CHILD CARE LTD,11-Feb-25,"12,600.00",OTHER EST - SEN PROVISION,V002361743
ROCHDALE BOROUGH COUNCIL,11-Feb-25,EARLY HELP AND SCHOOLS,FIVE RIVERS CHILD CARE LTD,11-Feb-25,"12,600.00",OTHER EST - SEN PROVISION,V002361744
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ECONOMY DIRECTORATE,SYNTAX CONTROLS LIMITED,11-Feb-25,90.00,REPAIRS & ALTS OF BUILDINGS,V002361745
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ECONOMY DIRECTORATE,BRAHM FUNDCO 2 LTD,11-Feb-25,"34,533.51",PFI SCHEMES RPI,V002361746
ROCHDALE BOROUGH COUNCIL,11-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,VINK UK LIMITED,11-Feb-25,182.11,BUILDING MATERIALS,V002361747
ROCHDALE BOROUGH COUNCIL,05-Feb-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,05-Feb-25,807.76,EVENTS,V002361748
ROCHDALE BOROUGH COUNCIL,21-Feb-25,PROPERTY AND HIGHWAYS,PEOPLESCOUT LTD,21-Feb-25,793.44,ADVERTISING,V002361750
ROCHDALE BOROUGH COUNCIL,11-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,GLASDON UK LIMITED,11-Feb-25,385.83,EQUIPMENT - GENERAL,V002361752
ROCHDALE BOROUGH COUNCIL,17-Feb-25,EARLY HELP AND SCHOOLS,ALCEDO ORANGE LTD,17-Feb-25,576.00,HOME CARE - CHILDRENS SERVICES,V002361753
ROCHDALE BOROUGH COUNCIL,17-Feb-25,ECONOMY DIRECTORATE,ARCADIS,17-Feb-25,"13,500.00",CONSULTANTS FEES,V002361754
ROCHDALE BOROUGH COUNCIL,07-Feb-25,CHILDREN’S SOCIAL CARE,CFS CARE LTD,07-Feb-25,"3,725.43",YOUNG PEOPLES RENTS,V002361759
ROCHDALE BOROUGH COUNCIL,05-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,PARR ROCHDALE LIMITED,05-Feb-25,10.49,BUILDING MATERIALS,V002361763
ROCHDALE BOROUGH COUNCIL,07-Feb-25,EARLY HELP AND SCHOOLS,DK MINIBUSES LTD,07-Feb-25,"2,355.00",TAXI HIRE,V002361764
ROCHDALE BOROUGH COUNCIL,10-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,ELECTRIC CENTER,10-Feb-25,304.36,BUILDING MATERIALS,V002361768
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,STANNAH LIFT SERVICES LTD,11-Feb-25,63.00,REMOVAL EXPENDITURE,V002361769
ROCHDALE BOROUGH COUNCIL,11-Feb-25,ADULT CARE LCO FUNCTIONS,STANNAH LIFT SERVICES LTD,11-Feb-25,63.00,REMOVAL EXPENDITURE,V002361770
ROCHDALE BOROUGH COUNCIL,24-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,PHS GROUP PLC,24-Feb-25,86.95,EQUIPMENT - GENERAL,V002361771
ROCHDALE BOROUGH COUNCIL,11-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,THE ORIGINAL CAKE CO,11-Feb-25,123.00,PROVISIONS,V002361773
ROCHDALE BOROUGH COUNCIL,11-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS TRADING LTD,11-Feb-25,113.70,ELECTRICITY,V002361774
ROCHDALE BOROUGH COUNCIL,11-Feb-25,EARLY HELP AND SCHOOLS,SECURITY PLUS LIMITED,11-Feb-25,462.40,TRANSACTIONS-EXPENDITURE,V002361775
ROCHDALE BOROUGH COUNCIL,11-Feb-25,PUBLIC HEALTH,EXCLUSEC,11-Feb-25,"5,625.00",EVENTS,V002361776
ROCHDALE BOROUGH COUNCIL,11-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,SMITH OF DERBY LIMITED,11-Feb-25,650.00,REPAIRS & ALTS OF BUILDINGS,V002361777
ROCHDALE BOROUGH COUNCIL,11-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,TRAVIS PERKINS TRADING CO LTD,11-Feb-25,3.39,EQUIPMENT - GENERAL,V002361778
ROCHDALE BOROUGH COUNCIL,11-Feb-25,CHILDREN’S SOCIAL CARE,THE BIG WORD,11-Feb-25,436.38,TRANSLATION & INTERPRETATION,V002361779
ROCHDALE BOROUGH COUNCIL,11-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,RICHARD WELLOCK AND SONS LTD,11-Feb-25,247.78,PROVISIONS,V002361781
ROCHDALE BOROUGH COUNCIL,17-Feb-25,PROPERTY AND HIGHWAYS,ROYAL MAIL GROUP LTD,17-Feb-25,453.84,POSTAGE,V002361782
ROCHDALE BOROUGH COUNCIL,17-Feb-25,PROPERTY AND HIGHWAYS,ROYAL MAIL GROUP LTD,17-Feb-25,24.10,POSTAGE,V002361782
ROCHDALE BOROUGH COUNCIL,11-Feb-25,RESOURCES,INSTITUTE FOR CHANGE TRAINING AND CONSULTING LTD,11-Feb-25,"2,600.00",TRAINING-NON QUALIFICATION,V002361783
ROCHDALE BOROUGH COUNCIL,11-Feb-25,EARLY HELP AND SCHOOLS,OUTDOOR EDUCATION ADVISERS PANEL LTD,11-Feb-25,500.00,TRAINING,V002361784
ROCHDALE BOROUGH COUNCIL,12-Feb-25,EARLY HELP AND SCHOOLS,PROSPERO GROUP LTD,12-Feb-25,250.00,OTHER LA`S - SEN PROVISION,V002361785
ROCHDALE BOROUGH COUNCIL,18-Feb-25,RESOURCES,DAISY CORPORATE SERVICES TRADING LTD,18-Feb-25,989.25,MOBILE PHONE,V002361788
ROCHDALE BOROUGH COUNCIL,18-Feb-25,ADULT CARE LCO FUNCTIONS,EASIACCESS,18-Feb-25,"2,642.78",MINOR BUILDING WORKS,V002361789
ROCHDALE BOROUGH COUNCIL,18-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,W H FROST BUTCHERS LTD,18-Feb-25,286.35,PROVISIONS,V002361790
ROCHDALE BOROUGH COUNCIL,18-Feb-25,CHILDREN’S SOCIAL CARE,FOSTER TALK,18-Feb-25,93.75,ACTIVITIES,V002361791
ROCHDALE BOROUGH COUNCIL,18-Feb-25,CHILDREN’S SOCIAL CARE,FOSTER TALK,18-Feb-25,131.25,ACTIVITIES,V002361792
ROCHDALE BOROUGH COUNCIL,18-Feb-25,CHILDREN’S SOCIAL CARE,FOSTER TALK,18-Feb-25,131.25,ACTIVITIES,V002361793
ROCHDALE BOROUGH COUNCIL,18-Feb-25,CHILDREN’S SOCIAL CARE,FOSTER TALK,18-Feb-25,93.75,ACTIVITIES,V002361794
ROCHDALE BOROUGH COUNCIL,18-Feb-25,CHILDREN’S SOCIAL CARE,FOSTER TALK,18-Feb-25,75.00,ACTIVITIES,V002361795
ROCHDALE BOROUGH COUNCIL,18-Feb-25,CHILDREN’S SOCIAL CARE,FOSTER TALK,18-Feb-25,75.00,ACTIVITIES,V002361796
ROCHDALE BOROUGH COUNCIL,18-Feb-25,CHILDREN’S SOCIAL CARE,FOSTER TALK,18-Feb-25,210.15,ACTIVITIES,V002361797
ROCHDALE BOROUGH COUNCIL,18-Feb-25,ECONOMY DIRECTORATE,NATURESAVE INSURANCE,18-Feb-25,"8,400.00",MINOR BUILDING WORKS,V002361798
ROCHDALE BOROUGH COUNCIL,18-Feb-25,EARLY HELP AND SCHOOLS,TTS GROUP LIMITED,18-Feb-25,265.89,ARTS & CRAFTS,V002361799
ROCHDALE BOROUGH COUNCIL,18-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,EXCLUSEC,18-Feb-25,"10,295.08",SECURITY,V002361801
ROCHDALE BOROUGH COUNCIL,18-Feb-25,ECONOMY DIRECTORATE,MINERVA HERITAGE LTD,18-Feb-25,"1,275.00",CONSULTANTS FEES,V002361803
ROCHDALE BOROUGH COUNCIL,18-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,THE PLANNING INSPECTORATE,18-Feb-25,"3,800.17",CAPITAL SALARIES,V002361804
ROCHDALE BOROUGH COUNCIL,18-Feb-25,EARLY HELP AND SCHOOLS,MADELEINE LINDLEY LTD,18-Feb-25,600.00,ACTIVITIES,V002361805
ROCHDALE BOROUGH COUNCIL,18-Feb-25,ADULT CARE LCO FUNCTIONS,MI HUB LTD,18-Feb-25,27.84,"CLOTHES, UNIFORM AND LAUNDRY",V002361807
ROCHDALE BOROUGH COUNCIL,18-Feb-25,ADULT CARE LCO FUNCTIONS,TF JONES PROPERTY SERVICES LTD,18-Feb-25,"5,352.86",MINOR BUILDING WORKS,V002361808
ROCHDALE BOROUGH COUNCIL,17-Feb-25,CHILDREN’S SOCIAL CARE,JSA PSYCHOTHERAPY LTD,17-Feb-25,360.00,ACTIVITIES,V002361809
ROCHDALE BOROUGH COUNCIL,17-Feb-25,PUBLIC HEALTH,ARCO GROUP LIMITED,17-Feb-25,52.67,EQUIPMENT - GENERAL,V002361810
ROCHDALE BOROUGH COUNCIL,10-Feb-25,ECONOMY DIRECTORATE,G2 RECRUITMENT SOLUTIONS LTD,10-Feb-25,"1,605.00",AGENCY STAFF,V002361813
ROCHDALE BOROUGH COUNCIL,17-Feb-25,PUBLIC HEALTH,UNITED FLAGS AND FLAGSTAFFS LTD,17-Feb-25,139.00,ACTIVITIES,V002361814
ROCHDALE BOROUGH COUNCIL,17-Feb-25,EARLY HELP AND SCHOOLS,DISABLED LIVING TRAINING AND EXHIBITIONS LTD,17-Feb-25,725.00,TRAINING-QUALIFICATION,V002361815
ROCHDALE BOROUGH COUNCIL,18-Feb-25,EARLY HELP AND SCHOOLS,BANNER GROUP LIMITED,18-Feb-25,13.64,PRINTING & STATIONERY,V002361817
ROCHDALE BOROUGH COUNCIL,18-Feb-25,RESOURCES,CRITIQOM LIMITED,18-Feb-25,10.00,PRINTING & STATIONERY,V002361818
ROCHDALE BOROUGH COUNCIL,18-Feb-25,EARLY HELP AND SCHOOLS,BANNER GROUP LIMITED,18-Feb-25,2.64,PRINTING & STATIONERY,V002361819
ROCHDALE BOROUGH COUNCIL,18-Feb-25,EARLY HELP AND SCHOOLS,BANNER GROUP LIMITED,18-Feb-25,10.84,PRINTING & STATIONERY,V002361819
ROCHDALE BOROUGH COUNCIL,18-Feb-25,EARLY HELP AND SCHOOLS,BANNER GROUP LIMITED,18-Feb-25,2.38,PRINTING & STATIONERY,V002361819
ROCHDALE BOROUGH COUNCIL,18-Feb-25,EARLY HELP AND SCHOOLS,BANNER GROUP LIMITED,18-Feb-25,7.56,PRINTING & STATIONERY,V002361820
ROCHDALE BOROUGH COUNCIL,18-Feb-25,ADULT CARE LCO FUNCTIONS,TF JONES PROPERTY SERVICES LTD,18-Feb-25,"19,328.55",TRANSACTIONS-EXPENDITURE,V002361821
ROCHDALE BOROUGH COUNCIL,18-Feb-25,ADULT CARE LCO FUNCTIONS,TF JONES PROPERTY SERVICES LTD,18-Feb-25,"6,056.52",MINOR BUILDING WORKS,V002361822
ROCHDALE BOROUGH COUNCIL,18-Feb-25,ADULT CARE LCO FUNCTIONS,TF JONES PROPERTY SERVICES LTD,18-Feb-25,"4,771.60",TRANSACTIONS-EXPENDITURE,V002361823
ROCHDALE BOROUGH COUNCIL,18-Feb-25,EARLY HELP AND SCHOOLS,ALLIANCE DISPOSABLES LIMITED,18-Feb-25,114.00,CLEANING MATERIALS,V002361826
ROCHDALE BOROUGH COUNCIL,18-Feb-25,EARLY HELP AND SCHOOLS,TAYLOR AND FRANCIS GROUP,18-Feb-25,554.80,EQUIPMENT - GENERAL,V002361827
ROCHDALE BOROUGH COUNCIL,18-Feb-25,EARLY HELP AND SCHOOLS,HEALTH AND SAFETY SOLUTIONS (NW) LTD,18-Feb-25,264.00,TRAINING,V002361828
ROCHDALE BOROUGH COUNCIL,17-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,CROMWELL POLYTHENE LIMITED,17-Feb-25,979.20,EQUIPMENT - GENERAL,V002361832
ROCHDALE BOROUGH COUNCIL,03-Feb-25,ECONOMY DIRECTORATE,ROTA ROD LIMITED,03-Feb-25,90.00,SPECIFIED MAINTENANCE,V002361833
ROCHDALE BOROUGH COUNCIL,03-Feb-25,ECONOMY DIRECTORATE,ROTA ROD LIMITED,03-Feb-25,180.00,SPECIFIED MAINTENANCE,V002361834
ROCHDALE BOROUGH COUNCIL,17-Feb-25,PUBLIC HEALTH,STAFFORDSHIRE COUNTY COUNCIL,17-Feb-25,150.80,ENV HEALTH-SAMPLES,V002361835
ROCHDALE BOROUGH COUNCIL,17-Feb-25,PROPERTY AND HIGHWAYS,AVK SEG UK LTD,17-Feb-25,"2,109.80",SPECIFIED MAINTENANCE,V002361836
ROCHDALE BOROUGH COUNCIL,17-Feb-25,PUBLIC HEALTH,STM AGENCY LTD,17-Feb-25,260.00,ACTIVITIES,V002361838
ROCHDALE BOROUGH COUNCIL,17-Feb-25,CHILDREN’S SOCIAL CARE,SAFEHOUSES NORTH LTD,17-Feb-25,"4,410.37",FOSTER PARENTS BASIC ALLOWANCE,V002361839
ROCHDALE BOROUGH COUNCIL,17-Feb-25,CHILDREN’S SOCIAL CARE,SAFEHOUSES NORTH LTD,17-Feb-25,"3,674.52",FOSTER PARENTS BASIC ALLOWANCE,V002361840
ROCHDALE BOROUGH COUNCIL,17-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,GAMMA BUSINESS COMMUNICATIONS,17-Feb-25,"2,200.00",TRANSACTIONS-EXPENDITURE,V002361842
ROCHDALE BOROUGH COUNCIL,17-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,GAMMA BUSINESS COMMUNICATIONS,17-Feb-25,533.21,TRANSACTIONS-EXPENDITURE,V002361842
ROCHDALE BOROUGH COUNCIL,17-Feb-25,EARLY HELP AND SCHOOLS,NORMANS BURTON UPON TRENT LTD,17-Feb-25,465.00,EQUIPMENT - GENERAL,V002361843
ROCHDALE BOROUGH COUNCIL,18-Feb-25,RESOURCES,GAMMA BUSINESS COMMUNICATIONS,18-Feb-25,"3,401.99",TELEPHONE EXPENDITURE,V002361848
ROCHDALE BOROUGH COUNCIL,18-Feb-25,RESOURCES,GAMMA BUSINESS COMMUNICATIONS,18-Feb-25,888.46,TELEPHONE EXPENDITURE,V002361848
ROCHDALE BOROUGH COUNCIL,18-Feb-25,RESOURCES,GAMMA BUSINESS COMMUNICATIONS,18-Feb-25,52.50,TELEPHONE EXPENDITURE,V002361849
ROCHDALE BOROUGH COUNCIL,18-Feb-25,RESOURCES,GAMMA BUSINESS COMMUNICATIONS,18-Feb-25,697.37,TELEPHONE EXPENDITURE,V002361850
ROCHDALE BOROUGH COUNCIL,18-Feb-25,PUBLIC HEALTH,INSTITUTE OF LICENSING,18-Feb-25,615.00,TRAINING-NON QUALIFICATION,V002361851
ROCHDALE BOROUGH COUNCIL,07-Feb-25,PROPERTY AND HIGHWAYS,METRIC GROUP LTD,07-Feb-25,247.00,MAINTENANCE,V002361858
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ECONOMY DIRECTORATE,GRENKE LEASING,07-Feb-25,610.53,PRINTING & STATIONERY,V002361859
ROCHDALE BOROUGH COUNCIL,07-Feb-25,EARLY HELP AND SCHOOLS,ICARE SOLUTIONS STOCKPORT LIMITED,07-Feb-25,"1,288.00",HOME CARE - CHILDRENS SERVICES,V002361866
ROCHDALE BOROUGH COUNCIL,18-Feb-25,EARLY HELP AND SCHOOLS,BELMONT SCHOOL LIMITED,18-Feb-25,"1,581.67",OTHER EST - SEN PROVISION,V002361874
ROCHDALE BOROUGH COUNCIL,07-Feb-25,CHILDREN’S SOCIAL CARE,CFS CARE LTD,07-Feb-25,"1,972.29",YOUNG PEOPLES RENTS,V002361883
ROCHDALE BOROUGH COUNCIL,07-Feb-25,CHILDREN’S SOCIAL CARE,COMPASS CHILDRENS HOMES LTD,07-Feb-25,"21,035.67",EBD (EMOT & BEHAV DIFF) PLACEMENTS,V002361884
ROCHDALE BOROUGH COUNCIL,07-Feb-25,PROPERTY AND HIGHWAYS,KAINOS SOFTWARE LTD,07-Feb-25,"3,750.00",SOFTWARE,V002361888
ROCHDALE BOROUGH COUNCIL,07-Feb-25,CHILDREN’S SOCIAL CARE,CFS CARE LTD,07-Feb-25,529.12,YOUNG PEOPLES RENTS,V002361890
ROCHDALE BOROUGH COUNCIL,07-Feb-25,CHILDREN’S SOCIAL CARE,CFS CARE LTD,07-Feb-25,"1,443.17",YOUNG PEOPLES RENTS,V002361890
ROCHDALE BOROUGH COUNCIL,12-Feb-25,CHILDREN’S SOCIAL CARE,ROCHDALE TOWN TAXIS LTD,12-Feb-25,76.00,TAXI HIRE,V002361892
ROCHDALE BOROUGH COUNCIL,12-Feb-25,CHILDREN’S SOCIAL CARE,ROCHDALE TOWN TAXIS LTD,12-Feb-25,76.00,TAXI HIRE,V002361892
ROCHDALE BOROUGH COUNCIL,12-Feb-25,CHILDREN’S SOCIAL CARE,ROCHDALE TOWN TAXIS LTD,12-Feb-25,76.00,TAXI HIRE,V002361892
ROCHDALE BOROUGH COUNCIL,26-Feb-25,NEIGHBOURHOODS AND ENVIRONMENT,A AND D DOOR SYSTEMS LTD,26-Feb-25,98.50,REPAIRS & ALTS OF BUILDINGS,V002361894
ROCHDALE BOROUGH COUNCIL,07-Feb-25,PUBLIC HEALTH,KILLGERM CHEMICALS LIMITED,07-Feb-25,235.00,EQUIPMENT - GENERAL,V002361896
ROCHDALE BOROUGH COUNCIL,07-Feb-25,PUBLIC HEALTH,KILLGERM CHEMICALS LIMITED,07-Feb-25,180.00,EQUIPMENT - GENERAL,V002361897
ROCHDALE BOROUGH COUNCIL,07-Feb-25,PUBLIC HEALTH,KILLGERM CHEMICALS LIMITED,07-Feb-25,180.00,EQUIPMENT - GENERAL,V002361898
ROCHDALE BOROUGH COUNCIL,07-Feb-25,PUBLIC HEALTH,KILLGERM CHEMICALS LIMITED,07-Feb-25,80.00,EQUIPMENT - GENERAL,V002361913
ROCHDALE BOROUGH COUNCIL,07-Feb-25,PUBLIC HEALTH,KILLGERM CHEMICALS LIMITED,07-Feb-25,235.00,EQUIPMENT - GENERAL,V002361976
ROCHDALE BOROUGH COUNCIL,07-Feb-25,PUBLIC HEALTH,KILLGERM CHEMICALS LIMITED,07-Feb-25,235.00,EQUIPMENT - GENERAL,V002362024
ROCHDALE BOROUGH COUNCIL,07-Feb-25,PUBLIC HEALTH,KILLGERM CHEMICALS LIMITED,07-Feb-25,180.00,EQUIPMENT - GENERAL,V002362075
ROCHDALE BOROUGH COUNCIL,07-Feb-25,PUBLIC HEALTH,KILLGERM CHEMICALS LIMITED,07-Feb-25,80.00,EQUIPMENT - GENERAL,V002362132
ROCHDALE BOROUGH COUNCIL,07-Feb-25,PUBLIC HEALTH,KILLGERM CHEMICALS LIMITED,07-Feb-25,235.00,EQUIPMENT - GENERAL,V002362185
ROCHDALE BOROUGH COUNCIL,07-Feb-25,PUBLIC HEALTH,KILLGERM CHEMICALS LIMITED,07-Feb-25,180.00,EQUIPMENT - GENERAL,V002362234
ROCHDALE BOROUGH COUNCIL,07-Feb-25,CHILDREN’S SOCIAL CARE,CFS CARE LTD,07-Feb-25,"6,793.43",YOUNG PEOPLES RENTS,V002362632
ROCHDALE BOROUGH COUNCIL,10-Feb-25,FINANCE CONTROL,WAVE,10-Feb-25,1.79,WATER CHARGES,V002363408
ROCHDALE BOROUGH COUNCIL,10-Feb-25,ECONOMY DIRECTORATE,WAVE,10-Feb-25,37.45,WATER CHARGES,V002363408
