ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324930
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324931
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,01/11/2024,1422,SHORT TERM CARE - RESIDENTIAL,V002324932
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,PASSMONDS NURSING HOME,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324933
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324934
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,01/11/2024,203.14,RESIDENTIAL LONG TERM,V002324935
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,HURSTEAD HOUSE CARE HOME,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324936
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324937
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,60,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002324938
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324939
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324940
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324941
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,GP CARE SERVICES LTD,01/11/2024,2946.76,RESIDENTIAL LONG TERM,V002324942
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324943
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324944
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324945
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324946
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,MARSHMEAD LIMITED,01/11/2024,-1561.71,NURSING LONG TERM,V002324947
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324948
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1546,NURSING LONG TERM,V002324949
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324950
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,01/11/2024,1546,NURSING LONG TERM,V002324951
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324952
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,80,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002324953
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,ARCHMOOR CARE HOME,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324954
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,ARCHMOOR CARE HOME,01/11/2024,20,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002324955
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1546,RESIDENTIAL LONG TERM,V002324956
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,OLDHAM TOTAL CARE,01/11/2024,1632,NURSING LONG TERM,V002324957
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,OLDHAM TOTAL CARE,01/11/2024,70,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002324958
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324959
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,MASTERPALM PROPERTIES LIMITED,01/11/2024,1480,RESIDENTIAL LONG TERM,V002324960
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1566,NURSING LONG TERM,V002324961
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324962
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324963
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,GP CARE SERVICES LTD,01/11/2024,2582.08,RESIDENTIAL LONG TERM,V002324964
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,01/11/2024,550,NURSING LONG TERM - MARKET FACTOR,V002324965
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,01/11/2024,1546,NURSING LONG TERM,V002324966
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324967
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LITTLE HEATON CARE HOME,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324968
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,1546,RESIDENTIAL LONG TERM,V002324969
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1546,SHORT TERM CARE - NURSING,V002324970
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324971
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324972
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324973
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,01/11/2024,1546,NURSING LONG TERM,V002324974
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,ELIZABETH HOUSE OLDHAM LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324975
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,GP CARE SERVICES LTD,01/11/2024,2582.08,RESIDENTIAL LONG TERM,V002324976
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,MONA CLIFFE RESIDENTIAL HOME,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324977
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,-1117.29,RESIDENTIAL LONG TERM,V002324978
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324979
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324980
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324981
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324982
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LEIGHTON HOUSE RETIREMENT HOME LIMITED,01/11/2024,220.86,RESIDENTIAL LONG TERM,V002324983
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,01/11/2024,2194.42,NURSING LONG TERM,V002324984
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,HURSTEAD HOUSE CARE HOME,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324985
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,01/11/2024,1546,NURSING LONG TERM,V002324986
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324987
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324988
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,NATIONAL NEUROLOGICAL SERVICES,01/11/2024,3009.14,RESIDENTIAL LONG TERM - MARKET FACTOR,V002324989
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,NATIONAL NEUROLOGICAL SERVICES,01/11/2024,2754.54,RESIDENTIAL LONG TERM,V002324990
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324991
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324992
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324993
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324994
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,100.5,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002324995
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,NAZARETH HOUSE CARE HOME,01/11/2024,3400,NURSING LONG TERM,V002324996
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324997
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324998
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,01/11/2024,1422,RESIDENTIAL LONG TERM,V002324999
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325000
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325001
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325002
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325003
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,NEW CHAMBER MOUNT LTD,01/11/2024,1393.2,RESIDENTIAL LONG TERM,V002325004
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325005
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,01/11/2024,1422,SHORT TERM CARE - RESIDENTIAL,V002325006
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325007
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325008
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,01/11/2024,1546,NURSING LONG TERM,V002325009
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELCOME INDEPENDENT LIVING WHITWORTH LTD,01/11/2024,1396.48,RESIDENTIAL LONG TERM,V002325010
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELCOME INDEPENDENT LIVING WHITWORTH LTD,01/11/2024,151.42,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002325011
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325012
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325013
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325014
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,01/11/2024,1546,NURSING LONG TERM,V002325015
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325016
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325017
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LILLIBET HEALTHCARE 2 LTD,01/11/2024,366.86,RESIDENTIAL LONG TERM - MARKET FACTOR,V002325018
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LILLIBET HEALTHCARE 2 LTD,01/11/2024,366.86,RESIDENTIAL LONG TERM - MARKET FACTOR,V002325019
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LILLIBET HEALTHCARE 2 LTD,01/11/2024,1333.14,RESIDENTIAL LONG TERM,V002325020
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LILLIBET HEALTHCARE 2 LTD,01/11/2024,1333.14,RESIDENTIAL LONG TERM,V002325021
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,ANTONI AND RIENZIE LTD,01/11/2024,1546,RESIDENTIAL LONG TERM,V002325022
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325023
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325024
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,BELVOIR CARE HOME LIMITED,01/11/2024,1546,RESIDENTIAL LONG TERM,V002325025
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325026
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,BELVOIR CARE HOME LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325027
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,HELME HALL LTD,01/11/2024,11026,RESIDENTIAL LONG TERM,V002325028
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,PASSMONDS NURSING HOME,01/11/2024,1546,RESIDENTIAL LONG TERM,V002325029
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,ZAYDAN HEALTHCARE LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325030
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,ZAYDAN HEALTHCARE LTD,01/11/2024,90,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002325031
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FLORENCE HOUSE STAFFORDSHIRE LTD,01/11/2024,1500,RESIDENTIAL LONG TERM,V002325032
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,4251.92,NURSING LONG TERM - MARKET FACTOR,V002325033
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,4350.08,NURSING LONG TERM,V002325034
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325035
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,GP CARE SERVICES LTD,01/11/2024,2582.08,RESIDENTIAL LONG TERM,V002325036
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,406.29,RESIDENTIAL LONG TERM,V002325037
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,2669.44,NURSING LONG TERM - MARKET FACTOR,V002325038
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,5932.56,NURSING LONG TERM,V002325039
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,VESTACARE  UK LTD,01/11/2024,4300,RESIDENTIAL LONG TERM,V002325040
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325041
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LITTLE HEATON CARE HOME,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325042
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,01/11/2024,1546,NURSING LONG TERM,V002325043
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325044
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LEIGHTON HOUSE RETIREMENT HOME LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325045
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325046
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LYNDHURST RESIDENTIAL CARE HOME,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325047
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,HIGHFIELD HOUSE CARE HOME HEYWOOD LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325048
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325049
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325050
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,60,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002325051
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP,01/11/2024,101.57,SHORT TERM CARE - RESIDENTIAL,V002325052
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP,01/11/2024,1422,SHORT TERM CARE - RESIDENTIAL,V002325053
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP,01/11/2024,1422,SHORT TERM CARE - RESIDENTIAL,V002325054
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP,01/11/2024,304.71,SHORT TERM CARE - RESIDENTIAL,V002325055
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,CARLETON COURT RESIDENTIAL HOME LTD,01/11/2024,1834,RESIDENTIAL LONG TERM,V002325056
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FINBROOK LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325057
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,01/11/2024,1422,SELF - FUNDING DEFERRED PAYMENTS,V002325058
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325059
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LYNDHURST RESIDENTIAL CARE HOME,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325060
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,LYNDHURST RESIDENTIAL CARE HOME,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325061
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,01/11/2024,1422,SHORT TERM CARE - RESIDENTIAL,V002325062
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,STANSFIELD HALL CARE HOME,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325063
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,STANSFIELD HALL CARE HOME,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325064
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,STANSFIELD HALL CARE HOME,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325065
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,1422,SHORT TERM CARE - RESIDENTIAL,V002325066
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,01/11/2024,-101.57,RESIDENTIAL LONG TERM,V002325067
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,01/11/2024,1546,NURSING LONG TERM,V002325068
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,01/11/2024,1422,SELF - FUNDING DEFERRED PAYMENTS,V002325069
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP,01/11/2024,1117.29,ASSESSMENT CARE,V002325070
ROCHDALE BOROUGH COUNCIL,01/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,01/11/2024,1422,RESIDENTIAL LONG TERM,V002325071
