ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"4,974.08 ",DIRECT PAYMENTS,V002413101
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-250.28 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413102
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,83.46 ,DIRECT PAYMENTS,V002413103
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,463.96 ",DIRECT PAYMENTS,V002413104
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,247.84 ",DIRECT PAYMENTS,V002413105
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,381.00 ,DIRECT PAYMENTS,V002413106
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-112.84 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413107
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,805.36 ",DIRECT PAYMENTS,V002413108
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-34.08 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413109
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-68.16 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413110
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-68.16 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413111
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-68.16 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413112
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-17.04 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413113
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-229.48 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413114
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"5,577.28 ",DIRECT PAYMENTS,V002413115
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-130.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413116
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,252.84 ",DIRECT PAYMENTS,V002413117
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-355.20 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413118
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,648.72 ",DIRECT PAYMENTS,V002413119
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-253.68 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413120
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,669.16 ",DIRECT PAYMENTS,V002413121
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-152.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413122
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,189.92 ",DIRECT PAYMENTS,V002413123
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-595.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413124
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,864.60 ",DIRECT PAYMENTS,V002413125
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-108.52 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413126
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-114.32 ,DIRECT PAYMENTS,V002413127
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-533.48 ,DIRECT PAYMENTS,V002413128
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,973.88 ",DIRECT PAYMENTS,V002413129
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-18.16 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413130
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"5,022.40 ",DIRECT PAYMENTS,V002413131
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,600.00 ",DIRECT PAYMENTS,V002413132
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-335.64 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413133
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,280.20 ",DIRECT PAYMENTS,V002413134
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,122.72 ",DIRECT PAYMENTS,V002413135
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-138.64 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413136
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,138.32 ",DIRECT PAYMENTS,V002413137
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-101.32 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413138
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"3,207.72 ",DIRECT PAYMENTS,V002413139
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-300.64 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413140
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,146.64 ",DIRECT PAYMENTS,V002413141
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-301.08 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413142
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,227.24 ",DIRECT PAYMENTS,V002413143
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,650.52 ",DIRECT PAYMENTS,V002413147
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-203.08 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413148
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,433.08 ",DIRECT PAYMENTS,V002413149
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-276.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413150
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"4,292.32 ",DIRECT PAYMENTS,V002413151
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"4,721.40 ",DIRECT PAYMENTS,V002413152
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-252.20 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413153
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"7,165.12 ",DIRECT PAYMENTS,V002413154
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-320.64 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413155
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,360.00 ",DIRECT PAYMENTS,V002413156
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-540.68 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413157
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"3,038.84 ",DIRECT PAYMENTS,V002413158
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-301.08 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413159
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,4.79 ,DIRECT PAYMENTS,V002413160
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,22.32 ,DIRECT PAYMENTS,V002413161
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"3,794.12 ",DIRECT PAYMENTS,V002413162
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-333.40 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413163
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"4,178.40 ",DIRECT PAYMENTS,V002413164
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,258.80 ",DIRECT PAYMENTS,V002413165
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,772.80 ,DIRECT PAYMENTS,V002413166
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-437.20 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413167
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,829.76 ,DIRECT PAYMENTS,V002413168
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,651.24 ",DIRECT PAYMENTS,V002413169
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-581.96 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413170
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,070.64 ",DIRECT PAYMENTS,V002413171
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,324.92 ",DIRECT PAYMENTS,V002413172
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-261.96 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413173
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"3,123.20 ",DIRECT PAYMENTS,V002413174
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-850.24 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413175
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,16.65 ,DIRECT PAYMENTS,V002413176
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,77.72 ,DIRECT PAYMENTS,V002413177
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"3,479.00 ",DIRECT PAYMENTS,V002413178
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,17.68 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413179
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-324.84 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413180
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,155.48 ",DIRECT PAYMENTS,V002413181
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"4,451.36 ",DIRECT PAYMENTS,V002413182
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-228.80 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413183
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"9,611.44 ",DIRECT PAYMENTS,V002413184
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,262.60 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413185
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,059.64 ",DIRECT PAYMENTS,V002413186
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"4,210.88 ",DIRECT PAYMENTS,V002413187
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-720.76 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413188
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"3,424.64 ",DIRECT PAYMENTS,V002413189
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-22.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413190
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,633.16 ",DIRECT PAYMENTS,V002413191
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-276.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413192
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"3,527.16 ",DIRECT PAYMENTS,V002413193
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"4,360.08 ",DIRECT PAYMENTS,V002413194
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-221.88 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413195
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"3,532.28 ",DIRECT PAYMENTS,V002413196
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-162.36 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413197
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,224.00 ,DIRECT PAYMENTS,V002413198
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,678.80 ,DIRECT PAYMENTS,V002413199
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,910.80 ",DIRECT PAYMENTS,V002413200
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-320.64 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413201
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"4,115.24 ",DIRECT PAYMENTS,V002413202
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-272.04 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413203
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,873.00 ,DIRECT PAYMENTS,V002413204
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"5,079.56 ",DIRECT PAYMENTS,V002413205
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,466.08 ",DIRECT PAYMENTS,V002413206
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-560.92 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413207
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,882.08 ",DIRECT PAYMENTS,V002413208
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-454.40 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413209
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,844.96 ,DIRECT PAYMENTS,V002413210
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,558.28 ",DIRECT PAYMENTS,V002413211
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-45.00 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413212
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-278.88 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413213
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,522.00 ,DIRECT PAYMENTS,V002413214
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"3,010.08 ",DIRECT PAYMENTS,V002413215
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-309.16 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413216
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"5,000.76 ",DIRECT PAYMENTS,V002413217
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-129.08 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413218
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,376.96 ",DIRECT PAYMENTS,V002413219
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-203.32 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413220
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,293.56 ",DIRECT PAYMENTS,V002413221
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-535.56 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413222
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,229.00 ,CARERS,V002413223
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"3,068.28 ",DIRECT PAYMENTS,V002413224
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,828.96 ",DIRECT PAYMENTS,V002413225
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-171.80 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413226
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,802.96 ",DIRECT PAYMENTS,V002413227
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-276.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413228
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,791.08 ",DIRECT PAYMENTS,V002413229
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-290.64 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413230
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,028.40 ",DIRECT PAYMENTS,V002413231
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,992.20 ,DIRECT PAYMENTS,V002413232
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-114.64 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413233
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"3,329.68 ",DIRECT PAYMENTS,V002413234
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-320.64 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413235
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,070.24 ",DIRECT PAYMENTS,V002413236
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"2,146.92 ",DIRECT PAYMENTS,V002413237
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-159.09 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413238
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-212.12 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413239
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,437.08 ",DIRECT PAYMENTS,V002413240
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-357.24 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413241
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,250.00 ,CARERS,V002413242
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,"1,706.36 ",DIRECT PAYMENTS,V002413243
ROCHDALE BOROUGH COUNCIL,02-May-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,02-May-25,-379.84 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002413244
