ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,ETAC LTD,14-Jan-25,33.00 ,PROJECTS,V002348580
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,ETAC LTD,14-Jan-25,104.00 ,PROJECTS,V002348580
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,ETAC LTD,14-Jan-25,104.00 ,PROJECTS,V002348580
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,ETAC LTD,14-Jan-25,73.00 ,PROJECTS,V002348580
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,ETAC LTD,14-Jan-25,73.00 ,PROJECTS,V002348580
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,INICIO GROUP LTD,14-Jan-25,220.00 ,ACTIVITIES,V002348583
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,TTS GROUP LIMITED,14-Jan-25,264.98 ,EQUIPMENT - GENERAL,V002348584
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,TTS GROUP LIMITED,14-Jan-25,112.99 ,EQUIPMENT - GENERAL,V002348584
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,TTS GROUP LIMITED,14-Jan-25,64.99 ,EQUIPMENT - GENERAL,V002348584
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,TTS GROUP LIMITED,14-Jan-25,84.99 ,EQUIPMENT - GENERAL,V002348584
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,TTS GROUP LIMITED,14-Jan-25,149.99 ,EQUIPMENT - GENERAL,V002348584
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,TTS GROUP LIMITED,14-Jan-25,3.95 ,EQUIPMENT - GENERAL,V002348584
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,FRANK KEY TOOL HIRE LTD,14-Jan-25,48.00 ,BUILDING MATERIALS,V002348587
ROCHDALE BOROUGH COUNCIL,14-Jan-25,ADULT CARE LCO FUNCTIONS,SAICA NATUR UK LTD,14-Jan-25,85.00 ,REFUSE DISPOSAL,V002348588
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,54.40 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,38.67 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,147.40 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,80.99 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,30.58 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,28.36 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,43.40 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,18.52 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,71.98 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,78.44 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,15.97 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,123.12 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,79.43 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,23.79 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,29.18 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,80.12 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,33.60 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,45.08 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,29.23 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,70.58 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,38.71 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,18.56 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,21.82 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,58.27 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,43.00 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,22.29 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,24.47 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,37.01 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,18.97 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,60.39 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,20.29 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,62.38 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,46.04 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,15.76 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,MORRIS QUALITY BAKERS,14-Jan-25,50.04 ,PROVISIONS,V002348589
ROCHDALE BOROUGH COUNCIL,15-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,PARR ROCHDALE LIMITED,15-Jan-25,8.20 ,BUILDING MATERIALS,V002348590
ROCHDALE BOROUGH COUNCIL,14-Jan-25,ECONOMY DIRECTORATE,REDMAN PARTNERSHIPS LLP,14-Jan-25,"1,282.55 ",CONSULTANTS FEES,V002348591
ROCHDALE BOROUGH COUNCIL,07-Jan-25,EARLY HELP AND SCHOOLS,PREMIERESHOW LIMITED,07-Jan-25,"3,525.00 ",TAXI HIRE,V002348592
ROCHDALE BOROUGH COUNCIL,07-Jan-25,EARLY HELP AND SCHOOLS,PREMIERESHOW LIMITED,07-Jan-25,"3,525.00 ",TAXI HIRE,V002348592
ROCHDALE BOROUGH COUNCIL,06-Jan-25,CHILDREN’S SOCIAL CARE,SWIIS FOSTER CARE LIMITED,06-Jan-25,"3,738.60 ",FOSTER PARENTS BASIC ALLOWANCE,V002348619
ROCHDALE BOROUGH COUNCIL,07-Jan-25,CHILDREN’S SOCIAL CARE,SWIIS FOSTER CARE LIMITED,07-Jan-25,"3,475.50 ",FOSTER PARENTS BASIC ALLOWANCE,V002348620
ROCHDALE BOROUGH COUNCIL,07-Jan-25,CHILDREN’S SOCIAL CARE,SWIIS FOSTER CARE LIMITED,07-Jan-25,"3,285.30 ",FOSTER PARENTS BASIC ALLOWANCE,V002348621
ROCHDALE BOROUGH COUNCIL,06-Jan-25,CHILDREN’S SOCIAL CARE,CRYSTAL CARE SOLUTIONS LTD,06-Jan-25,"20,592.00 ",EBD (EMOT & BEHAV DIFF) PLACEMENTS,V002348622
ROCHDALE BOROUGH COUNCIL,06-Jan-25,CHILDREN’S SOCIAL CARE,TIMEOUT CHILDRENS HOMES LTD,06-Jan-25,"23,980.00 ",EBD (EMOT & BEHAV DIFF) PLACEMENTS,V002348623
ROCHDALE BOROUGH COUNCIL,07-Jan-25,CHILDREN’S SOCIAL CARE,CAMBIAN CHILDCARE LIMITED,07-Jan-25,"25,800.00 ",EBD (EMOT & BEHAV DIFF) PLACEMENTS,V002348624
ROCHDALE BOROUGH COUNCIL,07-Jan-25,RESOURCES,CRITIQOM LIMITED,07-Jan-25,7.88 ,PRINTING & STATIONERY,V002348625
ROCHDALE BOROUGH COUNCIL,09-Jan-25,CHILDREN’S SOCIAL CARE,THREE CIRCLES FOSTERING,09-Jan-25,"2,862.86 ",FOSTER PARENTS BASIC ALLOWANCE,V002348626
ROCHDALE BOROUGH COUNCIL,09-Jan-25,CHILDREN’S SOCIAL CARE,THREE CIRCLES FOSTERING,09-Jan-25,715.71 ,FOSTER PARENTS BASIC ALLOWANCE,V002348626
ROCHDALE BOROUGH COUNCIL,10-Jan-25,CHILDREN’S SOCIAL CARE,UK FOSTERING LTD,10-Jan-25,"4,134.30 ",FOSTER PARENTS BASIC ALLOWANCE,V002348627
ROCHDALE BOROUGH COUNCIL,10-Jan-25,CHILDREN’S SOCIAL CARE,UK FOSTERING LTD,10-Jan-25,561.81 ,FOSTER PARENTS BASIC ALLOWANCE,V002348628
ROCHDALE BOROUGH COUNCIL,10-Jan-25,CHILDREN’S SOCIAL CARE,THE FOSTERING TEAM,10-Jan-25,"3,447.51 ",FOSTER PARENTS BASIC ALLOWANCE,V002348629
ROCHDALE BOROUGH COUNCIL,10-Jan-25,CHILDREN’S SOCIAL CARE,THE FOSTERING TEAM,10-Jan-25,"3,372.77 ",FOSTER PARENTS BASIC ALLOWANCE,V002348630
ROCHDALE BOROUGH COUNCIL,10-Jan-25,CHILDREN’S SOCIAL CARE,THE FOSTERING TEAM,10-Jan-25,"3,473.23 ",FOSTER PARENTS BASIC ALLOWANCE,V002348631
ROCHDALE BOROUGH COUNCIL,07-Jan-25,CHILDREN’S SOCIAL CARE,CHILD ACTION NORTHWEST,07-Jan-25,"3,808.62 ",FOSTER PARENTS BASIC ALLOWANCE,V002348634
ROCHDALE BOROUGH COUNCIL,21-Jan-25,EARLY HELP AND SCHOOLS,PRESTIGE NURSING AND CARE,21-Jan-25,995.90 ,SEN COSTS MET BY SCHOOLS,V002348635
ROCHDALE BOROUGH COUNCIL,09-Jan-25,CHILDREN’S SOCIAL CARE,THREE CIRCLES FOSTERING,09-Jan-25,"3,213.81 ",FOSTER PARENTS BASIC ALLOWANCE,V002348636
ROCHDALE BOROUGH COUNCIL,09-Jan-25,CHILDREN’S SOCIAL CARE,THREE CIRCLES FOSTERING,09-Jan-25,803.45 ,FOSTER PARENTS BASIC ALLOWANCE,V002348636
ROCHDALE BOROUGH COUNCIL,06-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,H ROTHWELL AND CO LTD,06-Jan-25,56.77 ,EQUIPMENT - GENERAL,V002348637
ROCHDALE BOROUGH COUNCIL,24-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,SHORROCK TRICHEM LTD,24-Jan-25,579.47 ,MAINTENANCE,V002348638
ROCHDALE BOROUGH COUNCIL,08-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,OLDHAM COUNCIL,08-Jan-25,"4,421.25 ",SUBSCRIPTIONS,V002348640
ROCHDALE BOROUGH COUNCIL,14-Jan-25,ECONOMY DIRECTORATE,SYNTAX CONTROLS LIMITED,14-Jan-25,110.00 ,REPAIRS & ALTS OF BUILDINGS,V002348641
ROCHDALE BOROUGH COUNCIL,14-Jan-25,RESOURCES,FINASTRA,14-Jan-25,300.00 ,SOFTWARE,V002348642
ROCHDALE BOROUGH COUNCIL,15-Jan-25,PROPERTY AND HIGHWAYS,VIVID RESOURCING LTD,15-Jan-25,"1,262.63 ",AGENCY STAFF,V002348643
ROCHDALE BOROUGH COUNCIL,06-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,H ROTHWELL AND CO LTD,06-Jan-25,51.94 ,BUILDING MATERIALS,V002348645
ROCHDALE BOROUGH COUNCIL,14-Jan-25,ECONOMY DIRECTORATE,ADT FIRE AND SECURITY PLC,14-Jan-25,428.00 ,MAINTENANCE,V002348646
ROCHDALE BOROUGH COUNCIL,14-Jan-25,ECONOMY DIRECTORATE,BANNER GROUP LIMITED,14-Jan-25,526.40 ,EXPENSES - GENERAL,V002348648
ROCHDALE BOROUGH COUNCIL,14-Jan-25,ECONOMY DIRECTORATE,BANNER GROUP LIMITED,14-Jan-25,354.90 ,EXPENSES - GENERAL,V002348649
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,MONARCH EDUCATION LTD,14-Jan-25,420.00 ,OTHER LA`S - SEN PROVISION,V002348650
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,MONARCH EDUCATION LTD,14-Jan-25,565.50 ,OTHER LA`S - SEN PROVISION,V002348651
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,MONARCH EDUCATION LTD,14-Jan-25,108.75 ,OTHER LA`S - SEN PROVISION,V002348652
ROCHDALE BOROUGH COUNCIL,14-Jan-25,RESOURCES,CRITIQOM LIMITED,14-Jan-25,"3,077.22 ",POSTAGE,V002348653
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,M AND G TRANSPORT LTD,14-Jan-25,"4,316.67 ",REPAIRS & ALTS OF BUILDINGS,V002348654
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,FRANCOTYP POSTALIA LTD - POSTAGE,14-Jan-25,400.00 ,EQUIPMENT - GENERAL,V002348655
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,M AND G TRANSPORT LTD,14-Jan-25,"2,066.67 ",REPAIRS & ALTS OF BUILDINGS,V002348656
ROCHDALE BOROUGH COUNCIL,14-Jan-25,ECONOMY DIRECTORATE,BANNER GROUP LIMITED,14-Jan-25,5.02 ,EXPENSES - GENERAL,V002348657
ROCHDALE BOROUGH COUNCIL,14-Jan-25,PROPERTY AND HIGHWAYS,NETSUPPORT SOFTWARE LTD,14-Jan-25,"1,963.50 ",SPECIFIED MAINTENANCE,V002348662
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,TEACHING PERSONNEL LTD,14-Jan-25,223.26 ,OTHER LA`S - SEN PROVISION,V002348663
ROCHDALE BOROUGH COUNCIL,14-Jan-25,ECONOMY DIRECTORATE,BANNER GROUP LIMITED,14-Jan-25,239.40 ,EXPENSES - GENERAL,V002348664
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,14-Jan-25,52.80 ,EQUIPMENT - GENERAL,V002348665
ROCHDALE BOROUGH COUNCIL,14-Jan-25,PROPERTY AND HIGHWAYS,AVAL CONSULTING GROUP LTD,14-Jan-25,350.00 ,CONSULTANTS FEES,V002348666
ROCHDALE BOROUGH COUNCIL,14-Jan-25,CHILDREN’S SOCIAL CARE,TIMEOUT CHILDRENS HOMES LTD,14-Jan-25,"21,980.00 ",EBD (EMOT & BEHAV DIFF) PLACEMENTS,V002348667
ROCHDALE BOROUGH COUNCIL,08-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,RUSHTONS DEVELOPMENTS LTD,08-Jan-25,900.00 ,REPAIRS & ALTS OF BUILDINGS,V002348670
ROCHDALE BOROUGH COUNCIL,08-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,RUSHTONS DEVELOPMENTS LTD,08-Jan-25,600.00 ,REPAIRS & ALTS OF BUILDINGS,V002348670
ROCHDALE BOROUGH COUNCIL,08-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,RUSHTONS DEVELOPMENTS LTD,08-Jan-25,"6,300.00 ",REPAIRS & ALTS OF BUILDINGS,V002348671
ROCHDALE BOROUGH COUNCIL,08-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,RUSHTONS DEVELOPMENTS LTD,08-Jan-25,"4,200.00 ",REPAIRS & ALTS OF BUILDINGS,V002348671
ROCHDALE BOROUGH COUNCIL,07-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,RUSHTONS DEVELOPMENTS LTD,07-Jan-25,"2,790.00 ",REPAIRS & ALTS OF BUILDINGS,V002348672
ROCHDALE BOROUGH COUNCIL,07-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,RUSHTONS DEVELOPMENTS LTD,07-Jan-25,"1,860.00 ",REPAIRS & ALTS OF BUILDINGS,V002348672
ROCHDALE BOROUGH COUNCIL,14-Jan-25,CHILDREN’S SOCIAL CARE,ACORN HOUSE FOSTERING SERVICES LIMITED,14-Jan-25,"4,744.80 ",FOSTER PARENTS BASIC ALLOWANCE,V002348673
ROCHDALE BOROUGH COUNCIL,09-Jan-25,EARLY HELP AND SCHOOLS,COACH OPTIONS LIMITED,09-Jan-25,"3,375.00 ",TAXI HIRE,V002348674
ROCHDALE BOROUGH COUNCIL,14-Jan-25,CHILDREN’S SOCIAL CARE,OCTAGON CARE LTD,14-Jan-25,"22,285.71 ",EBD (EMOT & BEHAV DIFF) PLACEMENTS,V002348676
ROCHDALE BOROUGH COUNCIL,10-Jan-25,PROPERTY AND HIGHWAYS,TARGET FIRE PROTECTION LTD,10-Jan-25,40.95 ,PROPERTY - WORKS ELEMENT,V002348679
ROCHDALE BOROUGH COUNCIL,14-Jan-25,ECONOMY DIRECTORATE,A AND D DOOR SYSTEMS LTD,14-Jan-25,89.00 ,REPAIRS & ALTS OF BUILDINGS,V002348680
ROCHDALE BOROUGH COUNCIL,14-Jan-25,ECONOMY DIRECTORATE,CHRIS FOSTER PHOTOGRAPHER LTD,14-Jan-25,350.00 ,PHOTOGRAPHY,V002348681
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,NORTH CHADDERTON SCHOOL,14-Jan-25,"2,053.00 ",OTHER EST - SEN PROVISION,V002348682
ROCHDALE BOROUGH COUNCIL,06-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,W J LEWIS BUILDERS MERCHANTS LIMITED,06-Jan-25,15.80 ,BUILDING MATERIALS,V002348683
ROCHDALE BOROUGH COUNCIL,27-Jan-25,CHILDREN’S SOCIAL CARE,ORANGE GROVE FOSTERCARE LTD,27-Jan-25,"4,088.59 ",FOSTER PARENTS BASIC ALLOWANCE,V002348686
ROCHDALE BOROUGH COUNCIL,27-Jan-25,CHILDREN’S SOCIAL CARE,ORANGE GROVE FOSTERCARE LTD,27-Jan-25,"4,476.49 ",FOSTER PARENTS BASIC ALLOWANCE,V002348687
ROCHDALE BOROUGH COUNCIL,14-Jan-25,PUBLIC HEALTH,THE OYSTER PARTNERSHIP LTD,14-Jan-25,66.12 ,ACTIVITIES,V002348689
ROCHDALE BOROUGH COUNCIL,14-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,14-Jan-25,23.00 ,PROVISIONS,V002348691
ROCHDALE BOROUGH COUNCIL,14-Jan-25,ECONOMY DIRECTORATE,STONE TECHNOLOGIES LTD,14-Jan-25,"5,100.00 ",EXPENSES - GENERAL,V002348693
ROCHDALE BOROUGH COUNCIL,06-Jan-25,EARLY HELP AND SCHOOLS,MIDDLETON CARS,06-Jan-25,"1,600.00 ",TAXI HIRE,V002348697
ROCHDALE BOROUGH COUNCIL,06-Jan-25,EARLY HELP AND SCHOOLS,MIDDLETON CARS,06-Jan-25,"1,450.00 ",TAXI HIRE,V002348698
ROCHDALE BOROUGH COUNCIL,22-Jan-25,EARLY HELP AND SCHOOLS,MIDDLETON CARS,22-Jan-25,"1,435.00 ",TAXI HIRE,V002348699
ROCHDALE BOROUGH COUNCIL,22-Jan-25,EARLY HELP AND SCHOOLS,MIDDLETON CARS,22-Jan-25,800.00 ,TAXI HIRE,V002348700
ROCHDALE BOROUGH COUNCIL,22-Jan-25,EARLY HELP AND SCHOOLS,MIDDLETON CARS,22-Jan-25,624.00 ,TAXI HIRE,V002348701
ROCHDALE BOROUGH COUNCIL,06-Jan-25,EARLY HELP AND SCHOOLS,MIDDLETON CARS,06-Jan-25,"2,000.00 ",TAXI HIRE,V002348702
ROCHDALE BOROUGH COUNCIL,06-Jan-25,EARLY HELP AND SCHOOLS,MIDDLETON CARS,06-Jan-25,424.00 ,TAXI HIRE,V002348703
ROCHDALE BOROUGH COUNCIL,13-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,DDH FABRICATIONS NW LTD,13-Jan-25,90.00 ,BUILDING MATERIALS,V002348704
ROCHDALE BOROUGH COUNCIL,13-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,DDH FABRICATIONS NW LTD,13-Jan-25,120.00 ,BUILDING MATERIALS,V002348704
ROCHDALE BOROUGH COUNCIL,24-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,DDH FABRICATIONS NW LTD,24-Jan-25,80.00 ,BUILDING MATERIALS,V002348705
ROCHDALE BOROUGH COUNCIL,24-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,DDH FABRICATIONS NW LTD,24-Jan-25,110.00 ,BUILDING MATERIALS,V002348705
ROCHDALE BOROUGH COUNCIL,13-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,DDH FABRICATIONS NW LTD,13-Jan-25,120.00 ,BUILDING MATERIALS,V002348707
ROCHDALE BOROUGH COUNCIL,13-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,DDH FABRICATIONS NW LTD,13-Jan-25,290.00 ,BUILDING MATERIALS,V002348707
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,CAR 2000 HEYWOOD LLP,14-Jan-25,621.40 ,TAXI HIRE,V002348708
ROCHDALE BOROUGH COUNCIL,07-Jan-25,PROPERTY AND HIGHWAYS,AGGREGATE INDUSTRIES UK LIMITED,07-Jan-25,"1,118.50 ",MATERIAL - GENERAL,V002348709
ROCHDALE BOROUGH COUNCIL,14-Jan-25,EARLY HELP AND SCHOOLS,AXIOM EDUCATION ROCHDALE LIMITED,14-Jan-25,49.50 ,"DEV CAP - NEW CONSTRUCTION,CONVERSION",V002348716
ROCHDALE BOROUGH COUNCIL,07-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS TRADING LIMITED,07-Jan-25,6.04 ,STATUTORY UNDERTAKING-UTILITY COMPANIES,V002348724
ROCHDALE BOROUGH COUNCIL,07-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,ZONAL RETAIL DATA SYSTEMS LTD,07-Jan-25,235.00 ,IT EQUIPMENT,V002348725
ROCHDALE BOROUGH COUNCIL,07-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS TRADING LIMITED,07-Jan-25,25.68 ,STATUTORY UNDERTAKING-UTILITY COMPANIES,V002348726
ROCHDALE BOROUGH COUNCIL,14-Jan-25,CHILDREN’S SOCIAL CARE,TARGET FIRE PROTECTION LTD,14-Jan-25,63.55 ,REPAIRS & ALTS OF BUILDINGS,V002348727
ROCHDALE BOROUGH COUNCIL,07-Jan-25,CHILDREN’S SOCIAL CARE,FOSTER TALK,07-Jan-25,337.50 ,ACTIVITIES,V002348728
ROCHDALE BOROUGH COUNCIL,07-Jan-25,ECONOMY DIRECTORATE,BANNER GROUP LIMITED,07-Jan-25,25.97 ,PRINTING & STATIONERY,V002348732
ROCHDALE BOROUGH COUNCIL,07-Jan-25,PUBLIC HEALTH,ACORN RECOVERY PROJECTS,07-Jan-25,"2,946.43 ",CONTRACTED SERVICES,V002348739
ROCHDALE BOROUGH COUNCIL,07-Jan-25,PUBLIC HEALTH,ACORN RECOVERY PROJECTS,07-Jan-25,"2,946.43 ",CONTRACTED SERVICES,V002348743
ROCHDALE BOROUGH COUNCIL,07-Jan-25,PUBLIC HEALTH,ACORN RECOVERY PROJECTS,07-Jan-25,471.43 ,CONTRACTED SERVICES,V002348744
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,TELEVISION AERIAL COMPANY LTD,10-Jan-25,770.00 ,EQUIPMENT - GENERAL,V002348747
ROCHDALE BOROUGH COUNCIL,24-Jan-25,NEIGHBOURHOODS AND ENVIRONMENT,LANCASHIRE LOCK AND SAFE COMPANY LIMITED,24-Jan-25,75.00 ,MAINTENANCE,V002348748
ROCHDALE BOROUGH COUNCIL,06-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,06-Jan-25,400.00 ,DIRECT TRANSPORT COSTS - GENERAL,V002348749
